DATE,ALLSKY_KT,T2M,PRECTOTCORR,PS,WS10M,Status
2/11/2021,0.62,20.87,1.25,87.83,0.62,TIDAK BERPOTENSI UPWELLING
2/12/2021,0.65,20.98,0.03,87.91,0.81,TIDAK BERPOTENSI UPWELLING
2/13/2021,0.64,20.92,18.24,87.95,0.58,TIDAK BERPOTENSI UPWELLING
2/14/2021,0.66,20.79,2.57,87.95,0.86,TIDAK BERPOTENSI UPWELLING
2/15/2021,0.66,20.43,0.19,87.86,0.92,TIDAK BERPOTENSI UPWELLING
2/16/2021,0.59,19.44,0,87.85,0.99,TIDAK BERPOTENSI UPWELLING
2/17/2021,0.67,19.12,0,87.87,1.02,TIDAK BERPOTENSI UPWELLING
2/18/2021,0.63,19.12,0,87.94,0.92,TIDAK BERPOTENSI UPWELLING
2/19/2021,0.55,19.14,0.05,87.94,0.84,TIDAK BERPOTENSI UPWELLING
2/20/2021,0.55,19.43,1.38,87.87,0.7,TIDAK BERPOTENSI UPWELLING
2/21/2021,0.6,20.09,0.3,87.85,0.63,TIDAK BERPOTENSI UPWELLING
2/22/2021,0.52,21.08,0,87.84,0.73,TIDAK BERPOTENSI UPWELLING
2/23/2021,0.61,20.69,0,87.8,0.57,TIDAK BERPOTENSI UPWELLING
2/24/2021,0.55,19.3,0.12,87.86,0.66,TIDAK BERPOTENSI UPWELLING
2/25/2021,0.53,19.69,1.26,87.82,0.81,TIDAK BERPOTENSI UPWELLING
2/26/2021,0.54,20.06,0.1,87.77,0.9,TIDAK BERPOTENSI UPWELLING
2/27/2021,0.72,20.15,0,87.71,0.93,TIDAK BERPOTENSI UPWELLING
2/28/2021,0.68,20.12,0,87.75,0.78,TIDAK BERPOTENSI UPWELLING
3/1/2021,0.51,20.31,0,87.87,0.72,TIDAK BERPOTENSI UPWELLING
3/2/2021,0.55,20.74,0.71,87.89,0.45,TIDAK BERPOTENSI UPWELLING
3/3/2021,0.39,19.35,3.79,87.92,0.49,TIDAK BERPOTENSI UPWELLING
3/4/2021,0.62,20.3,12.07,87.88,0.63,TIDAK BERPOTENSI UPWELLING
3/5/2021,0.52,19.98,4.05,87.9,0.48,TIDAK BERPOTENSI UPWELLING
3/6/2021,0.41,19.48,10.9,88,0.45,TIDAK BERPOTENSI UPWELLING
3/7/2021,0.35,19.2,5.2,88.01,0.59,TIDAK BERPOTENSI UPWELLING
3/8/2021,0.56,19.9,0.06,87.98,0.61,TIDAK BERPOTENSI UPWELLING
3/9/2021,0.65,19.89,4.59,87.98,0.98,TIDAK BERPOTENSI UPWELLING
3/10/2021,0.67,19.3,8.81,87.97,0.89,TIDAK BERPOTENSI UPWELLING
3/11/2021,0.66,19.72,0.07,87.95,0.86,TIDAK BERPOTENSI UPWELLING
3/12/2021,0.38,19.83,29.45,88.02,0.58,BERPOTENSI UPWELLING
3/13/2021,0.45,19.59,24.26,87.98,0.63,TIDAK BERPOTENSI UPWELLING
3/14/2021,0.53,19.79,4.09,87.85,0.59,TIDAK BERPOTENSI UPWELLING
3/15/2021,0.56,20.55,17.28,87.77,0.59,TIDAK BERPOTENSI UPWELLING
3/16/2021,0.52,19.49,13.52,87.76,0.71,TIDAK BERPOTENSI UPWELLING
3/17/2021,0.56,19.98,0.34,87.78,0.55,TIDAK BERPOTENSI UPWELLING
3/18/2021,0.55,20.54,2.41,87.75,0.69,TIDAK BERPOTENSI UPWELLING
3/19/2021,0.53,20.96,2.2,87.71,0.59,TIDAK BERPOTENSI UPWELLING
3/20/2021,0.46,21.23,0.18,87.65,0.5,TIDAK BERPOTENSI UPWELLING
3/21/2021,0.57,20.81,0.06,87.68,0.8,TIDAK BERPOTENSI UPWELLING
3/22/2021,0.52,20.73,9.37,87.78,0.98,TIDAK BERPOTENSI UPWELLING
3/23/2021,0.41,20.05,19.79,87.81,0.88,TIDAK BERPOTENSI UPWELLING
3/24/2021,0.36,19.92,1.24,87.75,0.79,TIDAK BERPOTENSI UPWELLING
3/25/2021,0.45,20.05,16.62,87.72,0.84,TIDAK BERPOTENSI UPWELLING
3/26/2021,0.47,20.31,39.26,87.68,0.8,BERPOTENSI UPWELLING
3/27/2021,0.45,20.14,10.83,87.65,0.57,TIDAK BERPOTENSI UPWELLING
3/28/2021,0.31,20.75,38.26,87.64,0.58,BERPOTENSI UPWELLING
3/29/2021,0.38,19.72,32.77,87.68,0.68,BERPOTENSI UPWELLING
3/30/2021,0.52,19.22,5.57,87.67,0.83,TIDAK BERPOTENSI UPWELLING
3/31/2021,0.42,19.3,9.54,87.65,1.53,TIDAK BERPOTENSI UPWELLING
4/1/2021,0.38,18.53,7.46,87.73,1.58,TIDAK BERPOTENSI UPWELLING
4/2/2021,0.34,18.62,4.34,87.79,1.67,TIDAK BERPOTENSI UPWELLING
4/3/2021,0.43,19.05,12.06,87.79,1.38,TIDAK BERPOTENSI UPWELLING
4/4/2021,0.51,19.21,35.91,87.82,1.08,BERPOTENSI UPWELLING
4/5/2021,0.58,19.58,18.33,87.85,0.59,TIDAK BERPOTENSI UPWELLING
4/6/2021,0.49,20.47,25.06,87.87,0.59,TIDAK BERPOTENSI UPWELLING
4/7/2021,0.34,18.86,20.69,88.02,0.47,TIDAK BERPOTENSI UPWELLING
4/8/2021,0.55,20.32,0.39,87.88,0.75,TIDAK BERPOTENSI UPWELLING
4/9/2021,0.56,20.65,0,87.84,0.76,TIDAK BERPOTENSI UPWELLING
4/10/2021,0.52,20.97,5.65,87.89,0.71,TIDAK BERPOTENSI UPWELLING
4/11/2021,0.48,20.31,1.86,87.97,0.58,TIDAK BERPOTENSI UPWELLING
4/12/2021,0.42,19.78,1.53,87.95,0.56,TIDAK BERPOTENSI UPWELLING
4/13/2021,0.27,19.69,2.37,87.98,0.52,TIDAK BERPOTENSI UPWELLING
4/14/2021,0.58,20.19,3.34,87.91,0.76,TIDAK BERPOTENSI UPWELLING
4/15/2021,0.66,20.37,0.59,87.87,0.6,TIDAK BERPOTENSI UPWELLING
4/16/2021,0.45,20.04,1.15,87.93,0.57,TIDAK BERPOTENSI UPWELLING
4/17/2021,0.59,20.33,0.16,88.04,0.58,TIDAK BERPOTENSI UPWELLING
4/18/2021,0.62,21.15,0.21,87.99,0.77,TIDAK BERPOTENSI UPWELLING
4/19/2021,0.53,19.64,1.19,87.98,0.98,TIDAK BERPOTENSI UPWELLING
4/20/2021,0.66,19.79,0.01,87.89,0.71,TIDAK BERPOTENSI UPWELLING
4/21/2021,0.48,20.76,0,87.92,0.77,TIDAK BERPOTENSI UPWELLING
4/22/2021,0.5,20.5,0.54,87.95,0.83,TIDAK BERPOTENSI UPWELLING
4/23/2021,0.53,19.75,4.27,87.92,0.88,TIDAK BERPOTENSI UPWELLING
4/24/2021,0.31,19.22,12.87,87.92,0.77,TIDAK BERPOTENSI UPWELLING
4/25/2021,0.55,20.32,0.3,87.87,0.71,TIDAK BERPOTENSI UPWELLING
4/26/2021,0.54,20.12,0.17,87.86,0.54,TIDAK BERPOTENSI UPWELLING
4/27/2021,0.5,20.49,0.55,87.94,0.88,TIDAK BERPOTENSI UPWELLING
4/28/2021,0.54,20.46,16.35,87.96,0.74,TIDAK BERPOTENSI UPWELLING
4/29/2021,0.55,20.83,4.02,87.84,0.76,TIDAK BERPOTENSI UPWELLING
4/30/2021,0.5,20.88,1,87.81,0.62,TIDAK BERPOTENSI UPWELLING
5/1/2021,0.54,21.07,0.85,87.85,0.59,TIDAK BERPOTENSI UPWELLING
5/2/2021,0.46,21.55,0.12,87.81,0.71,TIDAK BERPOTENSI UPWELLING
5/3/2021,0.52,21.52,0.18,87.68,0.91,TIDAK BERPOTENSI UPWELLING
5/4/2021,0.47,20.7,6.4,87.68,0.8,TIDAK BERPOTENSI UPWELLING
5/5/2021,0.4,20.89,2.77,87.7,0.95,TIDAK BERPOTENSI UPWELLING
5/6/2021,0.42,20.22,3.74,87.77,0.53,TIDAK BERPOTENSI UPWELLING
5/7/2021,0.46,20.59,1.78,87.84,0.58,TIDAK BERPOTENSI UPWELLING
5/8/2021,0.45,20.55,8.29,87.8,0.52,TIDAK BERPOTENSI UPWELLING
5/9/2021,0.51,21.33,1.35,87.73,0.7,TIDAK BERPOTENSI UPWELLING
5/10/2021,0.45,21.62,0,87.71,0.7,TIDAK BERPOTENSI UPWELLING
5/11/2021,0.51,21.65,0.15,87.68,0.75,TIDAK BERPOTENSI UPWELLING
5/12/2021,0.44,21.23,0.46,87.62,0.6,TIDAK BERPOTENSI UPWELLING
5/13/2021,0.52,21.48,6.57,87.57,0.83,TIDAK BERPOTENSI UPWELLING
5/14/2021,0.34,20.65,4.85,87.67,0.6,TIDAK BERPOTENSI UPWELLING
5/15/2021,0.51,21.16,11.6,87.62,0.62,TIDAK BERPOTENSI UPWELLING
5/16/2021,0.5,21.34,12.86,87.7,0.42,TIDAK BERPOTENSI UPWELLING
5/17/2021,0.33,20.27,18.7,87.76,0.7,TIDAK BERPOTENSI UPWELLING
5/18/2021,0.36,19.79,4.48,87.85,1.17,TIDAK BERPOTENSI UPWELLING
5/19/2021,0.45,19.78,0.09,87.84,0.85,TIDAK BERPOTENSI UPWELLING
5/20/2021,0.53,20,15.1,87.91,0.87,TIDAK BERPOTENSI UPWELLING
5/21/2021,0.43,19.15,2.55,87.97,0.59,TIDAK BERPOTENSI UPWELLING
5/22/2021,0.59,19.83,0,87.9,0.96,TIDAK BERPOTENSI UPWELLING
5/23/2021,0.59,20.05,0,87.89,0.74,TIDAK BERPOTENSI UPWELLING
5/24/2021,0.6,20.23,0,87.93,0.97,TIDAK BERPOTENSI UPWELLING
5/25/2021,0.51,19.64,18.65,87.87,0.58,TIDAK BERPOTENSI UPWELLING
5/26/2021,0.48,20.73,17.55,87.84,0.79,TIDAK BERPOTENSI UPWELLING
5/27/2021,0.41,20.17,9.26,87.88,0.59,TIDAK BERPOTENSI UPWELLING
5/28/2021,0.39,19.51,1.42,88,0.82,TIDAK BERPOTENSI UPWELLING
5/29/2021,0.59,19.48,2.23,87.95,0.84,TIDAK BERPOTENSI UPWELLING
5/30/2021,0.44,19.55,3.52,87.84,0.96,TIDAK BERPOTENSI UPWELLING
5/31/2021,0.53,20.15,13.01,87.73,0.77,TIDAK BERPOTENSI UPWELLING
6/1/2021,0.45,19.32,5.68,87.76,0.62,TIDAK BERPOTENSI UPWELLING
6/2/2021,0.32,20.47,3.31,87.75,0.6,TIDAK BERPOTENSI UPWELLING
6/3/2021,0.42,21.27,0.69,87.81,0.37,TIDAK BERPOTENSI UPWELLING
6/4/2021,0.27,20.93,124.83,87.82,0.45,BERPOTENSI UPWELLING
6/5/2021,0.46,20.68,12.2,87.89,0.48,TIDAK BERPOTENSI UPWELLING
6/6/2021,0.59,19.92,10.79,87.93,0.84,TIDAK BERPOTENSI UPWELLING
6/7/2021,0.54,18.76,9.93,87.95,0.88,TIDAK BERPOTENSI UPWELLING
6/8/2021,0.55,18.95,0.19,87.94,0.88,TIDAK BERPOTENSI UPWELLING
6/9/2021,0.56,19.1,0.52,87.9,0.96,TIDAK BERPOTENSI UPWELLING
6/10/2021,0.46,18.01,0.13,87.86,1.02,TIDAK BERPOTENSI UPWELLING
6/11/2021,0.59,19.05,0.4,87.85,0.98,TIDAK BERPOTENSI UPWELLING
6/12/2021,0.41,18.11,1.08,87.92,1.1,TIDAK BERPOTENSI UPWELLING
6/13/2021,0.52,18.54,0.48,87.9,0.91,TIDAK BERPOTENSI UPWELLING
6/14/2021,0.39,19.33,0.2,87.86,0.68,TIDAK BERPOTENSI UPWELLING
6/15/2021,0.52,19.04,0.09,87.87,0.92,TIDAK BERPOTENSI UPWELLING
6/16/2021,0.64,19.26,0,87.92,0.8,TIDAK BERPOTENSI UPWELLING
6/17/2021,0.52,19.75,0.02,87.98,0.62,TIDAK BERPOTENSI UPWELLING
6/18/2021,0.54,19.33,0.01,88.06,0.48,TIDAK BERPOTENSI UPWELLING
6/19/2021,0.48,19.65,6.25,88.02,0.59,TIDAK BERPOTENSI UPWELLING
6/20/2021,0.28,17.71,8.59,88.06,1.05,TIDAK BERPOTENSI UPWELLING
6/21/2021,0.48,17.75,1.4,88,1.09,TIDAK BERPOTENSI UPWELLING
6/22/2021,0.41,18.53,29.95,87.97,1.03,BERPOTENSI UPWELLING
6/23/2021,0.33,17.89,3.27,88.04,1.37,TIDAK BERPOTENSI UPWELLING
6/24/2021,0.6,18.91,3.14,87.94,0.71,TIDAK BERPOTENSI UPWELLING
6/25/2021,0.41,18.92,6.95,87.89,0.77,TIDAK BERPOTENSI UPWELLING
6/26/2021,0.49,18.26,13.52,87.88,0.98,TIDAK BERPOTENSI UPWELLING
6/27/2021,0.55,18.48,4.96,87.93,0.54,TIDAK BERPOTENSI UPWELLING
6/28/2021,0.39,19.31,0.2,87.94,0.67,TIDAK BERPOTENSI UPWELLING
6/29/2021,0.25,18.85,3.84,87.94,0.86,TIDAK BERPOTENSI UPWELLING
6/30/2021,0.63,19.94,0.43,87.86,0.55,TIDAK BERPOTENSI UPWELLING
7/1/2021,0.61,20.13,0.14,87.86,0.52,TIDAK BERPOTENSI UPWELLING
7/2/2021,0.46,20.08,12.37,87.87,0.69,TIDAK BERPOTENSI UPWELLING
7/3/2021,0.58,20.72,23.23,87.83,0.47,TIDAK BERPOTENSI UPWELLING
7/4/2021,0.5,20.4,32.9,87.79,0.55,BERPOTENSI UPWELLING
7/5/2021,0.45,19.05,111.74,87.79,0.89,BERPOTENSI UPWELLING
7/6/2021,0.37,18.29,37.14,87.73,1.22,BERPOTENSI UPWELLING
7/7/2021,0.47,19.07,0,87.77,0.92,TIDAK BERPOTENSI UPWELLING
7/8/2021,0.45,19.29,7.69,87.8,0.86,TIDAK BERPOTENSI UPWELLING
7/9/2021,0.33,19.41,17.24,87.65,0.7,TIDAK BERPOTENSI UPWELLING
7/10/2021,0.3,18.95,35.14,87.68,0.68,BERPOTENSI UPWELLING
7/11/2021,0.26,18.87,22.4,87.8,0.91,TIDAK BERPOTENSI UPWELLING
7/12/2021,0.56,19.25,0.74,87.88,0.73,TIDAK BERPOTENSI UPWELLING
7/13/2021,0.48,19.05,11.63,87.82,0.78,TIDAK BERPOTENSI UPWELLING
7/14/2021,0.43,17.54,0.56,87.85,0.98,TIDAK BERPOTENSI UPWELLING
7/15/2021,0.44,17.8,1.78,87.85,1.4,TIDAK BERPOTENSI UPWELLING
7/16/2021,0.58,18.75,0,87.89,1.06,TIDAK BERPOTENSI UPWELLING
7/17/2021,0.72,18.68,0,87.86,0.91,TIDAK BERPOTENSI UPWELLING
7/18/2021,0.67,18.62,0,87.83,1.09,TIDAK BERPOTENSI UPWELLING
7/19/2021,0.57,18.66,0,87.92,1.09,TIDAK BERPOTENSI UPWELLING
7/20/2021,0.52,19.26,0,88.03,1.21,TIDAK BERPOTENSI UPWELLING
7/21/2021,0.49,18.82,3.57,87.99,1.09,TIDAK BERPOTENSI UPWELLING
7/22/2021,0.3,17.88,15.56,87.91,1.02,TIDAK BERPOTENSI UPWELLING
7/23/2021,0.46,18.32,4.29,87.92,1.07,TIDAK BERPOTENSI UPWELLING
7/24/2021,0.59,18.51,0.12,87.91,1.04,TIDAK BERPOTENSI UPWELLING
7/25/2021,0.58,19.34,0,87.92,0.9,TIDAK BERPOTENSI UPWELLING
7/26/2021,0.55,19.88,0,87.89,0.79,TIDAK BERPOTENSI UPWELLING
7/27/2021,0.65,19.48,0,87.85,0.94,TIDAK BERPOTENSI UPWELLING
7/28/2021,0.57,19.85,2.14,87.87,0.77,TIDAK BERPOTENSI UPWELLING
7/29/2021,0.57,19.38,0.5,87.94,0.93,TIDAK BERPOTENSI UPWELLING
7/30/2021,0.41,18.63,1.01,88.04,0.91,TIDAK BERPOTENSI UPWELLING
7/31/2021,0.28,18.97,11.73,88.02,1.16,TIDAK BERPOTENSI UPWELLING
8/1/2021,0.38,18.04,9.54,87.96,1.26,TIDAK BERPOTENSI UPWELLING
8/2/2021,0.48,18.85,0.26,87.93,0.91,TIDAK BERPOTENSI UPWELLING
8/3/2021,0.61,18.85,2.95,88.03,0.96,TIDAK BERPOTENSI UPWELLING
8/4/2021,0.54,18.81,4.46,88.07,1.23,TIDAK BERPOTENSI UPWELLING
8/5/2021,0.52,19.05,2.78,88,1.36,TIDAK BERPOTENSI UPWELLING
8/6/2021,0.6,19.51,0,87.96,0.81,TIDAK BERPOTENSI UPWELLING
8/7/2021,0.55,19.94,0,87.99,0.71,TIDAK BERPOTENSI UPWELLING
8/8/2021,0.46,20.51,0,87.98,0.77,TIDAK BERPOTENSI UPWELLING
8/9/2021,0.48,20.76,37.25,87.89,0.66,BERPOTENSI UPWELLING
8/10/2021,0.34,20.04,91.1,87.81,0.86,BERPOTENSI UPWELLING
8/11/2021,0.4,19.14,8.27,87.9,0.99,TIDAK BERPOTENSI UPWELLING
8/12/2021,0.41,19.4,3.74,88,0.75,TIDAK BERPOTENSI UPWELLING
8/13/2021,0.45,19,12.28,87.9,0.77,TIDAK BERPOTENSI UPWELLING
8/14/2021,0.35,18.82,6.65,87.8,0.83,TIDAK BERPOTENSI UPWELLING
8/15/2021,0.41,18.24,13.18,87.91,0.93,TIDAK BERPOTENSI UPWELLING
8/16/2021,0.35,18.29,7.89,88.08,0.66,TIDAK BERPOTENSI UPWELLING
8/17/2021,0.46,18.85,1.75,88.04,0.8,TIDAK BERPOTENSI UPWELLING
8/18/2021,0.31,18.03,4.7,87.94,0.7,TIDAK BERPOTENSI UPWELLING
8/19/2021,0.27,18.06,9.14,87.85,0.44,TIDAK BERPOTENSI UPWELLING
8/20/2021,0.45,18.76,2.11,87.8,0.52,TIDAK BERPOTENSI UPWELLING
8/21/2021,0.49,19.56,39.91,87.85,0.62,BERPOTENSI UPWELLING
8/22/2021,0.41,18.42,10.21,87.93,0.77,TIDAK BERPOTENSI UPWELLING
8/23/2021,0.48,18.3,30.22,87.91,0.66,BERPOTENSI UPWELLING
8/24/2021,0.36,18.09,3.96,87.91,0.77,TIDAK BERPOTENSI UPWELLING
8/25/2021,0.55,18.96,10.48,87.82,0.72,TIDAK BERPOTENSI UPWELLING
8/26/2021,0.54,19.8,2.82,87.76,0.79,TIDAK BERPOTENSI UPWELLING
8/27/2021,0.54,20.19,4.93,87.74,0.48,TIDAK BERPOTENSI UPWELLING
8/28/2021,0.56,19.58,2.95,87.72,0.54,TIDAK BERPOTENSI UPWELLING
8/29/2021,0.41,19.24,0.57,87.72,0.6,TIDAK BERPOTENSI UPWELLING
8/30/2021,0.43,19.8,6.57,87.76,0.69,TIDAK BERPOTENSI UPWELLING
8/31/2021,0.48,19.22,2.1,87.86,0.86,TIDAK BERPOTENSI UPWELLING
9/1/2021,0.32,18.58,4.24,87.92,0.98,TIDAK BERPOTENSI UPWELLING
9/2/2021,0.49,17.87,0.59,87.88,0.86,TIDAK BERPOTENSI UPWELLING
9/3/2021,0.62,18.98,0.03,87.82,0.79,TIDAK BERPOTENSI UPWELLING
9/4/2021,0.64,19.49,0.07,87.85,0.66,TIDAK BERPOTENSI UPWELLING
9/5/2021,0.63,20.08,0,87.85,0.78,TIDAK BERPOTENSI UPWELLING
9/6/2021,0.67,20.2,0,87.91,0.96,TIDAK BERPOTENSI UPWELLING
9/7/2021,0.62,20.23,0.14,87.93,0.77,TIDAK BERPOTENSI UPWELLING
9/8/2021,0.44,19.55,4.89,87.88,1.36,TIDAK BERPOTENSI UPWELLING
9/9/2021,0.45,19.15,4.18,87.88,1.22,TIDAK BERPOTENSI UPWELLING
9/10/2021,0.57,18.76,0.53,87.91,1.26,TIDAK BERPOTENSI UPWELLING
9/11/2021,0.34,18.85,15.79,87.88,0.86,TIDAK BERPOTENSI UPWELLING
9/12/2021,0.35,18.58,6.61,87.81,0.95,TIDAK BERPOTENSI UPWELLING
9/13/2021,0.33,18.48,2.28,87.89,0.96,TIDAK BERPOTENSI UPWELLING
9/14/2021,0.57,19.43,0,87.93,0.8,TIDAK BERPOTENSI UPWELLING
9/15/2021,0.59,20.47,0.12,87.89,0.61,TIDAK BERPOTENSI UPWELLING
9/16/2021,0.56,20.83,0.23,87.83,0.59,TIDAK BERPOTENSI UPWELLING
9/17/2021,0.45,20.29,0.09,87.79,0.88,TIDAK BERPOTENSI UPWELLING
9/18/2021,0.44,20.48,1.97,87.8,0.95,TIDAK BERPOTENSI UPWELLING
9/19/2021,0.36,19.13,11.85,87.9,0.66,TIDAK BERPOTENSI UPWELLING
9/20/2021,0.44,19.29,1.15,87.89,0.92,TIDAK BERPOTENSI UPWELLING
9/21/2021,0.57,19.27,0.01,87.85,1.15,TIDAK BERPOTENSI UPWELLING
9/22/2021,0.63,17.76,1.66,87.84,1.21,TIDAK BERPOTENSI UPWELLING
9/23/2021,0.7,19.05,0.28,87.83,0.96,TIDAK BERPOTENSI UPWELLING
9/24/2021,0.66,20.05,2.68,87.82,0.66,TIDAK BERPOTENSI UPWELLING
9/25/2021,0.52,20.59,1.3,87.74,0.59,TIDAK BERPOTENSI UPWELLING
9/26/2021,0.23,19.84,13.49,87.66,0.55,TIDAK BERPOTENSI UPWELLING
9/27/2021,0.4,20.13,2.79,87.72,0.72,TIDAK BERPOTENSI UPWELLING
9/28/2021,0.46,20.09,8.19,87.76,0.91,TIDAK BERPOTENSI UPWELLING
9/29/2021,0.41,19.69,5.11,87.77,0.88,TIDAK BERPOTENSI UPWELLING
9/30/2021,0.36,20.02,38.32,87.74,0.88,BERPOTENSI UPWELLING
10/1/2021,0.3,18.6,20.95,87.86,1.4,TIDAK BERPOTENSI UPWELLING
10/2/2021,0.71,19.47,0.02,87.88,0.84,TIDAK BERPOTENSI UPWELLING
10/3/2021,0.7,20.33,5.21,87.83,0.68,TIDAK BERPOTENSI UPWELLING
10/4/2021,0.64,20.62,3.54,87.76,0.77,TIDAK BERPOTENSI UPWELLING
10/5/2021,0.6,19.72,0.12,87.79,0.73,TIDAK BERPOTENSI UPWELLING
10/6/2021,0.48,19.61,12.86,87.76,1.05,TIDAK BERPOTENSI UPWELLING
10/7/2021,0.46,19.33,4.56,87.76,1.55,TIDAK BERPOTENSI UPWELLING
10/8/2021,0.55,19.48,0.29,87.82,1.41,TIDAK BERPOTENSI UPWELLING
10/9/2021,0.54,18.34,0.06,87.9,1.11,TIDAK BERPOTENSI UPWELLING
10/10/2021,0.62,18.73,0.37,87.88,1.58,TIDAK BERPOTENSI UPWELLING
10/11/2021,0.62,18.77,0.05,87.79,1.71,TIDAK BERPOTENSI UPWELLING
10/12/2021,0.57,19.4,0,87.77,1.2,TIDAK BERPOTENSI UPWELLING
10/13/2021,0.63,18.8,0,87.71,1.28,TIDAK BERPOTENSI UPWELLING
10/14/2021,0.55,19.58,1.47,87.71,1.45,TIDAK BERPOTENSI UPWELLING
10/15/2021,0.55,19.03,0.57,87.65,1.12,TIDAK BERPOTENSI UPWELLING
10/16/2021,0.56,19.12,38.77,87.73,0.68,BERPOTENSI UPWELLING
10/17/2021,0.39,19.38,21.66,87.81,0.68,TIDAK BERPOTENSI UPWELLING
10/18/2021,0.4,20.44,1.36,87.91,0.41,TIDAK BERPOTENSI UPWELLING
10/19/2021,0.42,20.01,23.15,88.07,0.25,TIDAK BERPOTENSI UPWELLING
10/20/2021,0.27,19.94,8.19,88.07,0.48,TIDAK BERPOTENSI UPWELLING
10/21/2021,0.39,19.98,0.41,88.04,0.53,TIDAK BERPOTENSI UPWELLING
10/22/2021,0.38,19.88,6.99,87.99,0.53,TIDAK BERPOTENSI UPWELLING
10/23/2021,0.48,19.77,15.87,87.99,0.62,TIDAK BERPOTENSI UPWELLING
10/24/2021,0.5,19.84,9.89,87.93,0.47,TIDAK BERPOTENSI UPWELLING
10/25/2021,0.45,20.05,5.21,87.79,0.4,TIDAK BERPOTENSI UPWELLING
10/26/2021,0.47,19.65,29.74,87.81,0.66,BERPOTENSI UPWELLING
10/27/2021,0.34,18.57,14.75,87.9,0.73,TIDAK BERPOTENSI UPWELLING
10/28/2021,0.58,19.73,0.13,87.86,0.59,TIDAK BERPOTENSI UPWELLING
10/29/2021,0.56,20.03,10.3,87.92,0.58,TIDAK BERPOTENSI UPWELLING
10/30/2021,0.29,19.76,31.96,87.96,0.41,BERPOTENSI UPWELLING
10/31/2021,0.36,19.28,1.85,87.98,0.48,TIDAK BERPOTENSI UPWELLING
11/1/2021,0.5,19.99,5.77,87.9,0.61,TIDAK BERPOTENSI UPWELLING
11/2/2021,0.45,19.93,7.33,87.92,0.53,TIDAK BERPOTENSI UPWELLING
11/3/2021,0.38,19.63,1.03,87.9,0.46,TIDAK BERPOTENSI UPWELLING
11/4/2021,0.43,19.51,12.53,87.84,0.55,TIDAK BERPOTENSI UPWELLING
11/5/2021,0.45,19.65,16.13,87.68,0.39,TIDAK BERPOTENSI UPWELLING
11/6/2021,0.41,19.82,51.81,87.59,1,BERPOTENSI UPWELLING
11/7/2021,0.44,19.79,18.55,87.52,0.45,TIDAK BERPOTENSI UPWELLING
11/8/2021,0.35,19.4,36.18,87.65,0.72,BERPOTENSI UPWELLING
11/9/2021,0.46,18.89,5.92,87.8,0.77,TIDAK BERPOTENSI UPWELLING
11/10/2021,0.44,19.11,5.56,87.86,0.55,TIDAK BERPOTENSI UPWELLING
11/11/2021,0.32,18.47,1.99,87.83,0.92,TIDAK BERPOTENSI UPWELLING
11/12/2021,0.36,18.98,0.28,87.84,0.8,TIDAK BERPOTENSI UPWELLING
11/13/2021,0.51,18.8,0.01,87.86,1.06,TIDAK BERPOTENSI UPWELLING
11/14/2021,0.48,18.6,3.95,87.84,0.8,TIDAK BERPOTENSI UPWELLING
11/15/2021,0.55,19.96,6.6,87.68,0.7,TIDAK BERPOTENSI UPWELLING
11/16/2021,0.51,19.46,23.03,87.72,0.32,TIDAK BERPOTENSI UPWELLING
11/17/2021,0.2,18.33,7.59,87.81,0.52,TIDAK BERPOTENSI UPWELLING
11/18/2021,0.44,18.9,0.09,87.72,1.03,TIDAK BERPOTENSI UPWELLING
11/19/2021,0.41,19.44,1.27,87.65,0.69,TIDAK BERPOTENSI UPWELLING
11/20/2021,0.52,19.55,8.58,87.67,0.59,TIDAK BERPOTENSI UPWELLING
11/21/2021,0.38,18.89,3,87.74,0.66,TIDAK BERPOTENSI UPWELLING
11/22/2021,0.49,19.69,0.29,87.73,0.47,TIDAK BERPOTENSI UPWELLING
11/23/2021,0.52,19.55,14.12,87.67,0.41,TIDAK BERPOTENSI UPWELLING
11/24/2021,0.4,19.1,3.34,87.76,0.4,TIDAK BERPOTENSI UPWELLING
11/25/2021,0.41,18.18,1.35,87.87,0.6,TIDAK BERPOTENSI UPWELLING
11/26/2021,0.49,18.15,0.68,87.87,0.51,TIDAK BERPOTENSI UPWELLING
11/27/2021,0.45,19.63,17.22,87.79,0.59,TIDAK BERPOTENSI UPWELLING
11/28/2021,0.31,18.77,12.75,87.82,0.52,TIDAK BERPOTENSI UPWELLING
11/29/2021,0.38,18.44,47.01,87.78,1.02,BERPOTENSI UPWELLING
11/30/2021,0.41,18.31,15.96,87.7,1.38,TIDAK BERPOTENSI UPWELLING
12/1/2021,0.59,18.52,2.42,87.73,0.91,TIDAK BERPOTENSI UPWELLING
12/2/2021,0.45,18.6,0.31,87.92,0.62,TIDAK BERPOTENSI UPWELLING
12/3/2021,0.33,18.63,13.2,88.04,0.48,TIDAK BERPOTENSI UPWELLING
12/4/2021,0.67,19.22,2.69,88,0.76,TIDAK BERPOTENSI UPWELLING
12/5/2021,0.45,19.15,4.34,87.92,0.64,TIDAK BERPOTENSI UPWELLING
12/6/2021,0.51,19.49,0.32,87.86,0.55,TIDAK BERPOTENSI UPWELLING
12/7/2021,0.51,19.91,1.25,87.86,0.44,TIDAK BERPOTENSI UPWELLING
12/8/2021,0.56,20.72,0.23,87.85,0.71,TIDAK BERPOTENSI UPWELLING
